STATUS,POLÍTICA COML.,CODIGO,VD ANTIGO 1,VD ANTIGO 2,PEOPLE,LOJAS,REGIAO GGL,REGIAO GR,REGIAO DIV,NOME GGL,NOME GR,NOME DIV,BRICK,REGIAO IM,ENDEREÇO,BAIRRO,CIDADE,ESTADO,CEP,LATITUDE,LONGITUDE,NOME DA FACHADA,DATA INAUGURAÇÂO,POLO DELIVERY,SAFRA,CLUSTER,TIPO LOJA,VAGAS/ESTACIONAMENTO,PDVs ATIVOS,CD SUPRIDOR,INSCR. ESTADUAL,CNPJ,CENTRO DE CUSTOS,ÁREA DE VENDA,METRO LINEAR,ESCOAMENTO,CLUSTER DE PARCELAMENTO,TELEFONE1,TELEFONE2,CELULAR,E-MAIL,SAB,DOM,FUNC.,2ª a 6ª,PSICOTRÓPICOS,FARMÁCIA POP.,SERVIÇOS FARMACEUTICOS,VACINAS,EAC,DENGUE/COVID,INJETAVEIS,IFOOD,RAPPI,UBER,SUPER EXPRESSA,INICIO DE OBRA,TERMINO DE OBRA,FACHADA,BANDEIRA,BICICLETARIO,IMOBILIÁRIO,REALOCAÇÃO,DATA DA VIRADA,DATA INATIVACAO
INATIVA,0.0,2101,,,L2101,DSP SETOR BUENO VI,GO GOIANIA CENTRAL,CENTRO OESTE,,,,,,,"AV. 85,SN,QD222,LT 7.8.9.",SETOR BUENO,GOIANIA,GO,74223010,-16.684406,-49.260653,DROGARIAS PACHECO,2018-11-12 00:00:00,NÃO,MADURA,INATIVO,SEM TIPO FILIAL,0.0,,VD917,107425785,61.412.110/0984-57,2021010000.0,0.0,74.04,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,29/02/2020
ATIVA,746.0,2093,,,L2093,DSP SHOPPING DA BAHIA 3 PISO,BA SSA CENTRO,NORDESTE,BR,ALAN COSTA,THIRZA FREITAS,-,,,"AV TANCREDO NEVES,148 017 E 018 QD S PC ERNESTO S. FIL",CAMINHO DAS ARVORES,SALVADOR,BA,41820908,-12.981686,-38.464751,DROGARIA SAO PAULO,2018-12-17 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD915,153008643,61.412.110/0989-61,2020930000.0,0.0,60.06,ESCOADORA,PADRÃO,(71)3450-0259,34502872,71999216072,shopp.bahia@dpsp.com.br,09 ÀS 22,13 ÀS 21,DOMINGOS E FERIADOS,09 ÀS 22,COMERCIALIZA,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,,,N/C,DSP,-,TAKANO,NÃO,-,
ATIVA,498.0,1575,,,L1575,DP TANQUE,RJ MADUREIRA,RJ BAIXADA,RJ,Lucas Santos,RODRIGO ROCHA,BRUNO MAGLIANO,,,"AV GEREMARIO DANTAS,210,loja A",Tanque,RIO DE JANEIRO,RJ,22735015,-22.920890999999997,-43.362626,DROGARIAS PACHECO,2018-12-18 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,11.271.03-0,33.438.250/0464-00,3015750000.0,63.0,63.0,NORMAL,PADRÃO,(21)2424-3842,24254797,21998643955,tanque@dpsp.com.br,07 ÀS 22,07 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,459.0,1605,,,L1605,DP PARQUE GUARUS,RJ CAMPOS,RJ ZONA SUL+LAGOS,RJ,Thaís Cruz,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AV SALO BRAND,58/60",PARQUE JARDIM CARIOCA,CAMPOS DOS GOYTACAZES,RJ,28080420,-21.748306,-41.324884999999995,DROGARIAS PACHECO,2019-04-29 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,78692820,33.438.250/0344-95,3016050000.0,0.0,58.08,NORMAL,PADRÃO,(22)2739-8797,27398955,22998946493,pq.guarus@dpsp.com.br,07 ÀS 23,08 ÀS 21,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,992.0,2117,,,L2117,DSP CLN 309,DF ASA NORTE,CENTRO OESTE,BR,Charles Brandão,DAISY TOSTA,-,,,Q CLN 309 BLOCO E,BRASILIA,BRASILIA,DF,70755550,-15.762411,-47.891241,DROGARIAS PACHECO,2019-04-27 00:00:00,NÃO,MADURA,AR_P,Esquina,0.0,,VD917,0765644303742,61.412.110/1019-38,2021170000.0,0.0,44.04,NORMAL,PADRÃO,(61)3368-4577,33473901,61999565615,cln309@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
INATIVA,0.0,2147,,,L2147,DSP PIRAJUSSARA II,SP RAPOSO,SP CENTRO,,,,,,,"EST KIZAEMON TAKEUTI,720/LOJA 03",JARDIM CLEMENTINO,TABOAO DA SERRA,SP,6775000,-23.63385,-46.78476,DROGARIA SAO PAULO,2019-11-27 00:00:00,NÃO,MADURA,CBR_P,SEM TIPO FILIAL,0.0,,VD910,ISENTO,00.000.000/0000-00,2021470000.0,0.0,49.02,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,10/01/2021
ATIVA,848.0,2144,,,L2144,DSP AMOREIRAS II,SP IGUATEMI CAMPINAS,SP INTERIOR,SP,MARILEY TOMAZINI,FERNANDA MALAQUIAS,BRUNA COSTA,,,AV DAS AMOREIRAS 1310,SAO BERNARDO,CAMPINAS,SP,13030405,-22.919694999999997,-47.075343,DROGARIA SAO PAULO,2020-06-16 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,122314435110,61.412.110/1060-69,2021440000.0,0.0,0.0,NORMAL,PADRÃO,(19)3324-4697,33244697,19998345408,amoreiras2@dpsp.com.br,07 ÀS 00,07 ÀS 00,DOMINGOS E FERIADOS,07 ÀS 00,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,663.0,2215,,,L2215,DSP VILA MATILDE,SP ITAQUERA,SP LESTE,SP,ALESSANDRA ESNAL,VALTER TOMAZ,BRUNA COSTA,,,AV WALDEMAR CARLOS PEREIRA,VILA TALARICO,SAO PAULO,SP,3533000,-23.548679999999997,-46.508863999999996,DROGARIA SAO PAULO,2020-08-31 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,128956856110,61.412.110/1066-54,2022150000.0,0.0,0.0,NORMAL,PADRÃO,(11)2619-8427,26198429 ,11950613109,vilamatilde@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,INATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,558.0,2229,,,L2229,DSP CAMBUI III,SP CAMPINAS,SP INTERIOR,SP,GIOVANA PENARIOL,FERNANDA MALAQUIAS,BRUNA COSTA,,,R MARIA MONTEIRO,CAMBUI,CAMPINAS,SP,13025151,-22.898947999999997,-47.051364,DROGARIA SAO PAULO,2020-08-11 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,122287711115,61.412.110/1054-10,2022290000.0,0.0,0.0,NORMAL,PADRÃO,(19)3294-7824,32543217,19999834556,cambui3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,435.0,1644,,,L1644,DP BELFORD ROXO 4,RJ NOVA IGUACU,RJ BAIXADA,RJ,Gabriela Holmes,RODRIGO ROCHA,BRUNO MAGLIANO,,,"AV PREF JORGE JULIO COSTA,800 AREA C1 LOJA 01",CENTRO,BELFORD ROXO,RJ,26130010,-22.772146,-43.396543,DROGARIAS PACHECO,2020-11-26 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,11744842,33.438.250/0283-39,3016440000.0,0.0,0.0,NORMAL,PADRÃO,(21)99252-0848 ,,21971122998,belfordroxo4@dpsp.com.br,07 ÀS 22,07 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,INATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,663.0,2198,,,L2198,DSP TOBIAS BARRETO,SP MOOCA,SP LESTE,SP,AIRAM DUARTE,VALTER TOMAZ,BRUNA COSTA,,,R TOBIAS BARRETO,ALTO DA MOOCA,SAO PAULO,SP,3176001,-23.55013,-46.588249999999995,DROGARIA SAO PAULO,2020-09-04 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,128943781114,61.412.110/1063-01,2021980000.0,0.0,0.0,NORMAL,PADRÃO,(11)2619-8642,26198496 ,11910197734, tobias.barreto@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,663.0,2236,,,L2236,DSP ITAQUERA III,SP ITAQUERA,SP LESTE,SP,ALESSANDRA ESNAL,VALTER TOMAZ,BRUNA COSTA,,,R AMERICO SALVADOR NOVELLI,ITAQUERA,SAO PAULO,SP,8210090,-23.538079999999997,-46.454254,DROGARIA SAO PAULO,2020-10-23 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,129510666113,61.412.110/1078-98,2022360000.0,0.0,0.0,NORMAL,PADRÃO,(11)2574-1422,25741439,11956749144, itaquera3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,579.0,2224,,,L2224,DSP TAUBATE V,SP VALE DO PARAIBA,SP LITORAL+ABC,SP,FERNANDA ROBERTA,ANDERSON SANTOS,BRUNA COSTA,,,"AV CHARLES SCHNNEIDER,840",PARQUE SENHOR DO BONFIM,TAUBATE,SP,12040000,-23.024745,-45.573071,DROGARIA SAO PAULO,2021-02-09 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,688568573114,61.412.110/1086-06,2022240000.0,0.0,0.0,NORMAL,PADRÃO,(12)3633-8857,36354920,12997350245, taubate5@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,531.0,2246,,,L2246,DSP MOOCA II,SP MOOCA,SP LESTE,SP,AIRAM DUARTE,VALTER TOMAZ,BRUNA COSTA,,,"R DA MOOCA,3691",MOOCA,SAO PAULO,SP,3165001,-23.559089999999998,-46.588879999999996,DROGARIA SAO PAULO,2021-11-24 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,130400276110,61.412.110/1090-84,2022460000.0,0.0,0.0,NORMAL,PADRÃO,(11)2539-1650,25391665,11910215756,mooca2@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,492.0,1653,,,L1653,DP SANTA CRUZ 4,RJ RECREIO,RJ BAIXADA,RJ,Iara Marquss,RODRIGO ROCHA,BRUNO MAGLIANO,,,"R PRADO,00282",SANTA CRUZ,RIO DE JANEIRO,RJ,23555012,-22.913731,-43.686943,DROGARIAS PACHECO,2021-06-23 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,86581566,33.438.250/0469-06,3016530000.0,0.0,0.0,NORMAL,PADRÃO,2135704341,2135704343,21980953776 ,santacruz4@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,OLD,DPA,-,ANTIGO,NÃO,-,
ATIVA,848.0,2199,,,L2199,DSP VILA JOAQUIM INACIO,SP CAMPINAS,SP INTERIOR,SP,GIOVANA PENARIOL,FERNANDA MALAQUIAS,BRUNA COSTA,,,"AV JORGE TIBIRICA,541",VILA JOAQUIM INACIO,CAMPINAS,SP,13045706,-22.93095,-47.038081,DROGARIA SAO PAULO,2021-07-13 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,122528356117,61.412.110/1104-14,2021990000.0,0.0,0.0,NORMAL,PADRÃO,(19)3397-0496,33970497,,vjinacio@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,1.0,2286,,,L2286,DSP CUIABA II,MT CUIABA,CENTRO OESTE,BR,Nicolas Voinarovski,DAISY TOSTA,-,,,"AV DAS FLORES,S/N,LOTE JD CUIABA QD 28 LT05",JARDIM CUIABA,CUIABA,MT,78043172,-15.59513,-56.115978,DROGARIA SAO PAULO,2022-06-30 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD917,138908630,61.412.110/1114-96,2022860000.0,0.0,0.0,NORMAL,PADRÃO,(65)3046-1006,30461007,65996190541,cuiaba2@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,1.0,2287,,,L2287,DSP CUIABA III,MT CUIABA,CENTRO OESTE,BR,Nicolas Voinarovski,DAISY TOSTA,-,,,"AV PRES GETULIO VARGAS,1245,TERREO1235",CENTRO-NORTE,CUIABA,MT,78005370,-15.595939999999999,-56.09778,DROGARIA SAO PAULO,2022-08-26 00:00:00,NÃO,MADURA,AR_G,SEM TIPO FILIAL,0.0,,VD917,138908605,61.412.110/1112-24,2022870000.0,0.0,0.0,NORMAL,PADRÃO,(65)3027-8816,30278817,65999440092,cuiaba3@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,NÃO COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,555.0,2160,,,L2160,DSP JUNDIAI II,SP JUNDIAI,SP INTERIOR,SP,SAMUEL GONCALVES,FERNANDA MALAQUIAS,BRUNA COSTA,,,"R ANCHIETA,276",VILA BOAVENTURA,JUNDIAI,SP,13201804,-23.18543,-46.88905,DROGARIA SAO PAULO,2021-10-22 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,407873573115,61.412.110/1120-34,2021600000.0,0.0,0.0,NORMAL,PADRÃO,(11)3395-7515,33957516,11956998871 ,jundiai2@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DSP,-,ANTIGO,NÃO,-,
ATIVA,498.0,1630,,,L1630,DP PARKSHOPPING JACAREPAGUA,RJ JACAREPAGUA,RJ ZONA SUL+LAGOS,RJ,David Neves,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"EST DE JACAREPAGUA,6069,LUC 133-A",ANIL,RIO DE JANEIRO,RJ,22753033,-22.951549999999997,-43.3387,DROGARIAS PACHECO,2021-11-19 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD906,12237448,33.438.250/0640-50,3016300000.0,0.0,0.0,NORMAL,PADRÃO,(21)3696-2281,36962280,21972612651,shopping.jacarepagua@dpsp.com.br,10 ÀS 23,13 ÀS 21,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,184.0,2279,,,L2279,DSP ITU III,SP ITU,SP INTERIOR,SP,RAFAEL MIGUEL,FERNANDA MALAQUIAS,BRUNA COSTA,,,"AV DR OTAVIANO P MENDES,55",LIBERDADE,ITU,SP,13301000,-23.262700000000002,-47.29284,DROGARIA SAO PAULO,2021-12-10 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,387349077110,61.412.110/1119-09,2022790000.0,0.0,0.0,NORMAL,PADRÃO,(11)2429-2146,24292147 ,11910212983,itu3@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,651.0,2277,,,L2277,DSP FEDERACAO SALVADOR,BA SSA SUL,NORDESTE,BR,TIAGO CRUZ,THIRZA FREITAS,-,,,"AV CARDEAL DA SILVA,747",FEDERAÇÃO,SALVADOR,BA,40231250,-13.00109,-38.5019,DROGARIA SAO PAULO,2021-11-29 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD915,187323600,61.412.110/1128-91,2022770000.0,0.0,0.0,NORMAL,PADRÃO,(71)3052-7443,30527584,71981922216,federacao@dpsp.com.br,07 ÀS 22,07 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,459.0,1729,,,L1729,DP BACAXA 2,RJ LAGOS,RJ ZONA SUL+LAGOS,RJ,Douglas Godim,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"R BEATRIZ AMARAL PEREIRA,76",BACAXA,SAQUAREMA,RJ,28994702,-22.89549,-42.470549999999996,DROGARIAS PACHECO,2022-02-10 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,12298757,33.438.250/0643-00,3017290000.0,0.0,0.0,NORMAL,PADRÃO,2230230050,2230230051,22999833281,bacaxa2@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,724.0,2325,,,L2325,DSP BRAGANCA PAULISTA III,SP ATIBAIA,SP INTERIOR,SP,JAQUELINE AMATI,FERNANDA MALAQUIAS,BRUNA COSTA,,,"AV JUSCELINO KUBITSCHEK DE OLIVEIRA,38",MATADOURO,BRAGANCA PAULISTA,SP,12910335,-22.94418,-46.54083,DROGARIA SAO PAULO,2022-03-30 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,225402559118,61.412.110/1131-97,2023250000.0,0.0,0.0,NORMAL,PADRÃO,1140346370,1140346371,11994402310,braganca3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
INATIVA,106.0,2223,,,L2223,DSP ALAGOINHAS II,BA SSA METROPOLITANA,NORDESTE,,,,,,,"R DANTAS BIAO,62",ALAGOINHAS VELHA,ALAGOINHAS,BA,48030030,-12.13781,-38.41656,DROGARIA SAO PAULO,2022-04-29 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD915,188346343,61.412.110/1129-72,2022230000.0,0.0,0.0,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,ATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,DSP,,,,,31/08/2024
ATIVA,573.0,2323,,,L2323,DSP FRANCA IV,SP RIBEIRAO PRETO,SP NOROESTE,SP,DIOGO MELO,OLIVEIRA JUNIOR (interino),BRUNA COSTA,,,"AV ADHEMAR POLO FILHO,2131",JARDIM VENEZA,FRANCA,SP,14403070,-20.5516,-47.40387,DROGARIA SAO PAULO,2022-05-02 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,310.956.962.117,61.412.110/1138-63,2023230000.0,0.0,0.0,NORMAL,PADRÃO,1639399800,1639399801,16991427167,franca4@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,573.0,2328,,,L2328,DSP RIBEIRAO PRETO X,SP RIBEIRAO PRETO,SP NOROESTE,SP,DIOGO MELO,OLIVEIRA JUNIOR (interino),BRUNA COSTA,,,"R GUARUJA,765",JARDIM PAULISTANO,RIBEIRAO PRETO,SP,14090283,-21.17841,-47.78929,DROGARIA SAO PAULO,2022-05-20 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,797856658119,61.412.110/1133-59,2023280000.0,0.0,0.0,NORMAL,PADRÃO,(16)3325-0541,33251042,16997176542,rpreto10@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
ATIVA,489.0,1731,,,L1731,DP ENGENHO DE DENTRO,RJ MEIER,RJ BAIXADA,RJ,Paola Alonso,RODRIGO ROCHA,BRUNO MAGLIANO,,,"R ADOLFO BERGAMINI,64",ENGENHO DE DENTRO,RIO DE JANEIRO,RJ,20730000,-22.900389999999998,-43.29609,DROGARIAS PACHECO,2022-05-31 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,84460443,33.438.250/0043-16,3017310000.0,0.0,0.0,NORMAL,PADRÃO,(21)3042-8966,30429060,21971517958,engenhodedentro@dpsp.com.br,07 ÀS 22,07 ÀS 18,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,435.0,1746,,,L1746,DP PARADA ANGELICA,RJ SERRANA,RJ ZONA SUL+LAGOS,RJ,Raquel Jesus,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"R ANGELICA FACINE,20",PARADA ANGELICA,DUQUE DE CAXIAS,RJ,25272410,-22.62667,-43.19527,DROGARIAS PACHECO,2022-08-30 00:00:00,NÃO,MADURA,POP_M,SEM TIPO FILIAL,0.0,,VD906,81167397,33.438.250/0035-06,3017460000.0,0.0,0.0,NORMAL,PADRÃO,2138459051,2138459052,21986040099,paradaangelica@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,480.0,1742,,,L1742,DP PARATY,RJ SUL FLUMINENSE,RJ BAIXADA,RJ,Matheus Gomes,RODRIGO ROCHA,BRUNO MAGLIANO,,,"AV ROBERTO SILVEIRA,1227",CHACARA DA SAUDADE,PARATI,RJ,23970000,-23.220779999999998,-44.72273,DROGARIAS PACHECO,2022-07-29 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD906,12381131,33.438.250/0651-02,3017420000.0,0.0,0.0,NORMAL,PADRÃO,2430389003,2430389004,24998398354,paraty@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,983.0,2334,,,L2334,DSP INDAIATUBA IV,SP ITU,SP INTERIOR,SP,RAFAEL MIGUEL,FERNANDA MALAQUIAS,BRUNA COSTA,,,AV CORONEL ANTONIO ESTANISLAU,JARDIM JULIANA,INDAIATUBA,SP,13340480,-23.09918,-47.18526,DROGARIA SAO PAULO,2022-08-29 00:00:00,NÃO,MADURA,AR_M,SEM TIPO FILIAL,0.0,,VD910,353530577117,61.412.110/1148-35,2023340000.0,0.0,0.0,NORMAL,PADRÃO,(19)3816-9090,38169091,19971572514,indaiatuba4@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,NÃO COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DSP,-,TAKANO,NÃO,-,
INATIVA,875.0,2346,,,L2346,DSP FRANCA V,SP RIBEIRAO PRETO,SP NOROESTE,,,,,,,"AV BRASIL,969",VILA APARECIDA,FRANCA,SP,14401234,-20.5268,-47.382819999999995,DROGARIA SAO PAULO,2022-11-22 00:00:00,NÃO,MADURA,CBR_M,SEM TIPO FILIAL,0.0,,VD910,ISENTO,00.000.000/0000-00,2023460000.0,0.0,0.0,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DSP,,,,,31/03/2024
